iteration,r1c1,r1c3,r1c4,r1c5,r1c6,r2c1,r2c2,r2c3,r2c4,r2c6,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r5c1,r5c5,r5c6,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6
1751,99.99999772371956,95.01954825217356,93.83778157570471,92.60539025585452,93.28379461070453,98.38057344130166,95.86766157767383,94.51647254797693,94.36726269445724,90.8737722056299,96.92204559543187,95.54897917915159,93.25605378037261,93.13410185078308,93.05939894221083,91.74121419216438,95.51396302215525,94.40222822366279,93.17304556563263,91.07064995792959,91.76070508964206,91.83501822564477,94.26067168426954,89.4942084197025,90.50306442341669,92.87236525424292,91.65201154438604,90.4468742149513,89.25676353550952,88.49889808873745,89.22288336444863
1752,99.99999774648236,95.01954827493637,93.83778159846752,92.60539027861734,93.28379463346734,98.38057346406448,95.86766160043663,94.51647257073975,94.36726271722003,90.87377222839271,96.92204561819469,95.54897920191438,93.2560538031354,93.1341018735459,93.05939896497364,91.74121421492717,95.51396304491803,94.4022282464256,93.17304558839545,91.0706499806924,91.76070511240484,91.8350182484076,94.26067170703233,89.49420844246532,90.50306444617947,92.87236527700574,91.65201156714883,90.44687423771411,89.25676355827233,88.49889811150024,89.22288338721145
1753,99.99999776901754,95.01954829747154,93.83778162100269,92.60539030115251,93.28379465600251,98.38057348659966,95.86766162297182,94.51647259327493,94.36726273975522,90.87377225092789,96.92204564072988,95.54897922444957,93.25605382567058,93.13410189608108,93.05939898750881,91.74121423746234,95.51396306745322,94.40222826896074,93.17304561093063,91.07065000322758,91.76070513494003,91.83501827094275,94.26067172956749,89.49420846500047,90.50306446871464,92.8723652995409,91.65201158968402,90.44687426024929,89.25676358080752,88.49889813403543,89.2228834097466
1754,99.99999779132736,95.01954831978136,93.8377816433125,92.60539032346233,93.28379467831235,98.38057350890948,95.86766164528164,94.51647261558476,94.36726276206502,90.8737722732377,96.9220456630397,95.54897924675939,93.2560538479804,93.1341019183909,93.05939900981865,91.74121425977219,95.51396308976304,94.40222829127057,93.17304563324043,91.0706500255374,91.76070515724986,91.83501829325256,94.26067175187733,89.49420848731029,90.50306449102446,92.87236532185072,91.65201161199384,90.44687428255911,89.25676360311732,88.49889815634523,89.22288343205643
1755,99.99999781341408,95.01954834186809,93.83778166539922,92.60539034554904,93.28379470039907,98.3805735309962,95.8676616673684,94.51647263767148,94.36726278415176,90.87377229532444,96.92204568512643,95.54897926884613,93.25605387006713,93.13410194047762,93.05939903190537,91.74121428185892,95.51396311184978,94.4022283133573,93.17304565532716,91.07065004762413,91.76070517933658,91.83501831533931,94.26067177396405,89.49420850939703,90.50306451311117,92.87236534393746,91.65201163408057,90.44687430464583,89.25676362520404,88.49889817843196,89.22288345414316
1756,99.99999783527994,95.01954836373395,93.83778168726509,92.6053903674149,93.28379472226493,98.38057355286206,95.86766168923423,94.51647265953737,94.36726280601762,90.8737723171903,96.92204570699228,95.54897929071198,93.25605389193299,93.13410196234348,93.05939905377122,91.74121430372477,95.51396313371563,94.40222833522317,93.17304567719302,91.07065006948997,91.76070520120244,91.83501833720517,94.26067179582992,89.49420853126288,90.50306453497704,92.8723653658033,91.65201165594642,90.44687432651169,89.2567636470699,88.49889820029782,89.22288347600899
1757,99.99999785692714,95.01954838538116,93.83778170891227,92.60539038906211,93.28379474391214,98.38057357450926,95.86766171088144,94.51647268118455,94.36726282766483,90.8737723388375,96.92204572863949,95.54897931235917,93.2560539135802,93.13410198399067,93.05939907541844,91.74121432537196,95.51396315536283,94.40222835687037,93.17304569884024,91.0706500911372,91.76070522284962,91.83501835885238,94.26067181747712,89.49420855291008,90.50306455662427,92.87236538745051,91.65201167759362,90.44687434815889,89.2567636687171,88.49889822194503,89.2228834976562
1758,99.99999787835786,95.01954840681188,93.83778173034302,92.60539041049282,93.28379476534288,98.38057359593998,95.86766173231216,94.51647270261527,94.36726284909557,90.87377236026825,96.92204575007021,95.54897933378992,93.25605393501093,93.13410200542143,93.05939909684915,91.74121434680272,95.51396317679357,94.40222837830109,93.17304572027096,91.0706501125679,91.76070524428039,91.83501838028309,94.26067183890784,89.4942085743408,90.50306457805499,92.87236540888125,91.65201169902436,90.44687436958961,89.25676369014784,88.49889824337575,89.22288351908695
1759,99.99999789957428,95.0195484280283,93.83778175155943,92.60539043170927,93.2837947865593,98.3805736171564,95.86766175352857,94.5164727238317,94.36726287031198,90.87377238148467,96.92204577128663,95.54897935500632,93.25605395622736,93.13410202663783,93.05939911806558,91.7412143680191,95.51396319800999,94.40222839951753,93.17304574148739,91.07065013378435,91.76070526549677,91.83501840149954,94.26067186012426,89.49420859555727,90.5030645992714,92.87236543009767,91.65201172024078,90.44687439080604,89.25676371136426,88.49889826459216,89.22288354030337
1760,99.99999792057854,95.01954844903256,93.83778177256367,92.60539045271352,93.28379480756354,98.38057363816066,95.86766177453285,94.51647274483594,94.36726289131623,90.87377240248894,96.92204579229089,95.54897937601059,93.25605397723159,93.13410204764209,93.05939913906984,91.74121438902338,95.51396321901424,94.40222842052178,93.17304576249164,91.0706501547886,91.76070528650106,91.83501842250377,94.26067188112852,89.4942086165615,90.50306462027568,92.87236545110193,91.65201174124503,90.4468744118103,89.25676373236851,88.49889828559645,89.22288356130763
1761,99.99999794137275,95.01954846982676,93.83778179335792,92.60539047350771,93.28379482835776,98.38057365895486,95.86766179532704,94.51647276563017,94.36726291211045,90.87377242328314,96.92204581308509,95.5489793968048,93.25605399802583,93.1341020684363,93.05939915986404,91.7412144098176,95.51396323980846,94.40222844131598,93.17304578328584,91.0706501755828,91.76070530729525,91.835018443298,94.26067190192273,89.49420863735571,90.50306464106987,92.87236547189613,91.65201176203925,90.44687443260452,89.25676375316274,88.49889830639064,89.22288358210184
1762,99.99999796195902,95.01954849041304,93.83778181394416,92.60539049409401,93.28379484894403,98.38057367954114,95.86766181591331,94.51647278621643,94.36726293269672,90.87377244386941,96.92204583367136,95.54897941739105,93.25605401861209,93.13410208902258,93.05939918045031,91.74121443040386,95.5139632603947,94.40222846190225,93.17304580387213,91.0706501961691,91.76070532788154,91.83501846388428,94.260671922509,89.49420865794197,90.50306466165614,92.8723654924824,91.65201178262552,90.44687445319079,89.25676377374901,88.49889832697691,89.2228836026881
1763,99.99999798233944,95.01954851079344,93.83778183432459,92.60539051447441,93.28379486932444,98.38057369992154,95.8676618362937,94.51647280659682,94.36726295307712,90.87377246424983,96.92204585405176,95.54897943777146,93.25605403899249,93.13410210940297,93.05939920083074,91.74121445078427,95.51396328077512,94.40222848228265,93.17304582425253,91.07065021654951,91.76070534826194,91.83501848426468,94.2606719428894,89.49420867832238,90.50306468203657,92.87236551286281,91.65201180300592,90.4468744735712,89.25676379412943,88.49889834735731,89.22288362306848
1764,99.99999800251604,95.01954853097004,93.83778185450117,92.60539053465102,93.28379488950104,98.38057372009814,95.86766185647032,94.51647282677342,94.36726297325373,90.87377248442642,96.92204587422837,95.54897945794805,93.25605405916909,93.13410212957959,93.05939922100734,91.7412144709609,95.51396330095172,94.40222850245925,93.17304584442911,91.07065023672608,91.76070536843856,91.83501850444128,94.260671963066,89.494208698499,90.50306470221318,92.87236553303943,91.65201182318253,90.44687449374779,89.25676381430601,88.49889836753393,89.22288364324511
1765,99.99999802249087,95.01954855094488,93.83778187447601,92.60539055462583,93.28379490947589,98.38057374007299,95.86766187644515,94.51647284674827,94.36726299322854,90.87377250440124,96.9220458942032,95.54897947792291,93.2560540791439,93.13410214955442,93.05939924098219,91.74121449093572,95.51396332092656,94.40222852243409,93.17304586440395,91.07065025670093,91.76070538841338,91.83501852441613,94.26067198304082,89.49420871847386,90.50306472218801,92.87236555301426,91.65201184315738,90.44687451372263,89.25676383428083,88.49889838750879,89.22288366321997
1766,99.99999804226596,95.01954857071998,93.8377818942511,92.60539057440091,93.28379492925099,98.38057375984808,95.86766189622024,94.51647286652336,94.36726301300364,90.87377252417635,96.9220459139783,95.54897949769799,93.25605409891902,93.1341021693295,93.05939926075729,91.74121451071082,95.51396334070164,94.40222854220919,93.17304588417905,91.07065027647603,91.76070540818849,91.83501854419121,94.26067200281592,89.49420873824893,90.50306474196312,92.87236557278933,91.65201186293247,90.44687453349773,89.25676385405593,88.49889840728387,89.22288368299506
1767,99.9999980618433,95.0195485902973,93.83778191382847,92.60539059397826,93.28379494882833,98.38057377942542,95.86766191579758,94.51647288610069,94.367263032581,90.8737725437537,96.92204593355564,95.54897951727534,93.25605411849634,93.13410218890684,93.05939928033459,91.74121453028816,95.51396336027899,94.40222856178652,93.17304590375637,91.07065029605334,91.76070542776583,91.83501856376857,94.26067202239325,89.49420875782626,90.50306476154044,92.87236559236666,91.65201188250978,90.44687455307508,89.25676387363329,88.4988984268612,89.2228837025724
1768,99.99999808122486,95.01954860967886,93.83778193321,92.60539061335984,93.2837949682099,98.38057379880698,95.86766193517916,94.51647290548226,94.36726305196254,90.87377256313528,96.92204595293721,95.54897953665689,93.25605413787792,93.13410220828841,93.05939929971616,91.7412145496697,95.51396337966057,94.40222858116809,93.17304592313795,91.07065031543493,91.76070544714736,91.83501858315012,94.26067204177482,89.49420877720785,90.50306478092202,92.87236561174822,91.65201190189134,90.44687457245662,89.25676389301486,88.49889844624276,89.22288372195396
1769,99.99999810041261,95.01954862886662,93.83778195239775,92.60539063254757,93.28379498739766,98.38057381799473,95.8676619543669,94.51647292467001,94.3672630711503,90.87377258232304,96.92204597212495,95.54897955584467,93.25605415706565,93.13410222747615,93.0593993189039,91.74121456885746,95.51396339884832,94.40222860035585,93.17304594232571,91.07065033462266,91.76070546633512,91.83501860233785,94.26067206096259,89.49420879639557,90.50306480010974,92.87236563093599,91.65201192107908,90.44687459164437,89.2567639122026,88.49889846543053,89.22288374114171
1770,99.99999811940849,95.01954864786248,93.83778197139362,92.60539065154346,93.28379500639352,98.38057383699059,95.86766197336277,94.51647294366587,94.36726309014617,90.8737726013189,96.92204599112083,95.54897957484053,93.25605417606155,93.13410224647203,93.05939933789978,91.74121458785334,95.51396341784418,94.40222861935173,93.17304596132158,91.07065035361853,91.76070548533099,91.83501862133375,94.26067207995847,89.49420881539145,90.50306481910562,92.87236564993188,91.65201194007496,90.44687461064022,89.25676393119846,88.49889848442639,89.22288376013756
1771,99.99999813821441,95.0195486666684,93.83778199019952,92.60539067034935,93.28379502519944,98.38057385579651,95.86766199216868,94.5164729624718,94.36726310895207,90.87377262012483,96.92204600992673,95.54897959364642,93.25605419486747,93.13410226527793,93.0593993567057,91.74121460665923,95.51396343665009,94.40222863815762,93.17304598012751,91.07065037242447,91.7607055041369,91.83501864013965,94.26067209876437,89.49420883419735,90.50306483791154,92.8723656687378,91.65201195888089,90.44687462944613,89.25676395000434,88.4988985032323,89.22288377894348
1772,99.99999815683226,95.01954868528625,93.8377820088174,92.60539068896719,93.28379504381729,98.38057387441438,95.86766201078655,94.51647298108965,94.36726312756993,90.87377263874266,96.9220460285446,95.54897961226429,93.2560542134853,93.1341022838958,93.05939937532352,91.7412146252771,95.51396345526794,94.40222865677548,93.17304599874535,91.07065039104229,91.76070552275478,91.83501865875748,94.26067211738223,89.4942088528152,90.50306485652938,92.87236568735563,91.65201197749876,90.44687464806401,89.25676396862221,88.49889852185014,89.22288379756134
1773,99.99999817526394,95.01954870371793,93.83778202724906,92.6053907073989,93.28379506224896,98.38057389284606,95.86766202921822,94.51647299952133,94.3672631460016,90.87377265717434,96.92204604697628,95.54897963069598,93.25605423191698,93.13410230232746,93.05939939375523,91.74121464370874,95.51396347369963,94.40222867520716,93.17304601717701,91.07065040947398,91.7607055411864,91.83501867718917,94.26067213581389,89.49420887124691,90.50306487496104,92.87236570578732,91.65201199593041,90.4468746664957,89.2567639870539,88.49889854028181,89.22288381599301
1774,99.9999981935113,95.01954872196528,93.83778204549644,92.60539072564625,93.28379508049632,98.38057391109342,95.86766204746559,94.51647301776869,94.36726316424898,90.8737726754217,96.92204606522364,95.54897964894334,93.25605425016435,93.13410232057483,93.05939941200256,91.74121466195614,95.513963491947,94.40222869345453,93.17304603542436,91.07065042772133,91.7607055594338,91.83501869543652,94.26067215406127,89.4942088894942,90.5030648932084,92.87236572403465,91.65201201417779,90.44687468474304,89.25676400530128,88.4988985585292,89.22288383424035
1775,99.99999821157618,95.01954874003017,93.83778206356129,92.60539074371114,93.2837950985612,98.3805739291583,95.86766206553048,94.51647303583357,94.36726318231386,90.87377269348659,96.92204608328854,95.54897966700821,93.25605426822925,93.13410233863972,93.05939943006747,91.74121468002099,95.51396351001188,94.40222871151941,93.17304605348927,91.07065044578623,91.76070557749865,91.83501871350141,94.26067217212616,89.49420890755914,90.5030649112733,92.87236574209956,91.65201203224265,90.44687470280792,89.25676402336615,88.49889857659403,89.22288385230524
1776,99.99999822946042,95.01954875791441,93.83778208144554,92.60539076159536,93.28379511644543,98.38057394704254,95.86766208341471,94.51647305371783,94.36726320019808,90.8737727113708,96.92204610117275,95.54897968489247,93.25605428611345,93.13410235652397,93.05939944795172,91.74121469790526,95.51396352789612,94.40222872940365,93.17304607137352,91.07065046367046,91.76070559538292,91.83501873138563,94.2606721900104,89.49420892544335,90.50306492915755,92.87236575998382,91.6520120501269,90.44687472069215,89.25676404125036,88.49889859447833,89.22288387018949
1777,99.9999982471658,95.0195487756198,93.83778209915091,92.60539077930075,93.28379513415082,98.38057396474792,95.8676621011201,94.5164730714232,94.36726321790351,90.87377272907621,96.92204611887814,95.54897970259785,93.2560543038189,93.13410237422933,93.05939946565711,91.74121471561067,95.5139635456015,94.40222874710905,93.17304608907891,91.07065048137586,91.76070561308832,91.83501874909105,94.2606722077158,89.49420894314876,90.50306494686292,92.8723657776892,91.65201206783233,90.44687473839755,89.25676405895575,88.4988986121837,89.2228838878949
1778,99.99999826469414,95.01954879314815,93.83778211667926,92.60539079682907,93.28379515167916,98.38057398227627,95.86766211864844,94.51647308895156,94.36726323543184,90.87377274660454,96.9220461364065,95.54897972012618,93.25605432134721,93.13410239175771,93.05939948318544,91.74121473313899,95.51396356312983,94.40222876463739,93.17304610660725,91.07065049890419,91.76070563061667,91.8350187666194,94.26067222524412,89.49420896067711,90.50306496439127,92.87236579521756,91.65201208536065,90.44687475592593,89.25676407648412,88.49889862971203,89.22288390542323
1779,99.9999982820472,95.01954881050122,93.83778213403234,92.60539081418214,93.2837951690322,98.38057399962932,95.8676621360015,94.5164731063046,94.3672632527849,90.87377276395759,96.92204615375957,95.54897973747924,93.25605433870027,93.13410240911074,93.05939950053852,91.74121475049203,95.5139635804829,94.40222878199043,93.17304612396032,91.07065051625729,91.7607056479697,91.83501878397246,94.26067224259717,89.49420897803017,90.50306498174434,92.87236581257059,91.65201210271373,90.44687477327899,89.2567640938372,88.4988986470651,89.22288392277628
1780,99.99999829922673,95.01954882768074,93.83778215121188,92.60539083136169,93.28379518621173,98.38057401680885,95.86766215318102,94.51647312348413,94.36726326996441,90.87377278113712,96.92204617093908,95.54897975465879,93.2560543558798,93.13410242629028,93.05939951771802,91.7412147676716,95.51396359766244,94.40222879916996,93.1730461411398,91.07065053343678,91.76070566514926,91.83501880115197,94.2606722597767,89.49420899520969,90.50306499892388,92.87236582975011,91.65201211989323,90.44687479045852,89.25676411101674,88.49889866424463,89.2228839399558
1781,99.99999831623447,95.01954884468846,93.83778216821959,92.60539084836944,93.28379520321946,98.38057403381657,95.86766217018875,94.51647314049185,94.36726328697215,90.87377279814486,96.9220461879468,95.54897977166652,93.25605437288753,93.13410244329799,93.05939953472577,91.7412147846793,95.51396361467017,94.40222881617771,93.17304615814754,91.07065055044453,91.76070568215697,91.83501881815974,94.26067227678443,89.49420901221744,90.5030650159316,92.87236584675784,91.65201213690094,90.44687480746624,89.25676412802449,88.49889868125237,89.22288395696356
1782,99.99999833307213,95.0195488615261,93.83778218505725,92.60539086520707,93.28379522005712,98.38057405065423,95.8676621870264,94.51647315732951,94.36726330380979,90.8737728149825,96.92204620478444,95.54897978850416,93.25605438972518,93.13410246013567,93.0593995515634,91.74121480151697,95.51396363150782,94.40222883301536,93.17304617498522,91.07065056728216,91.76070569899464,91.83501883499734,94.26067229362211,89.49420902905507,90.50306503276927,92.87236586359549,91.65201215373861,90.44687482430386,89.2567641448621,88.49889869809003,89.2228839738012
1783,99.9999983497414,95.0195488781954,93.83778220172651,92.60539088187635,93.28379523672639,98.38057406732352,95.86766220369569,94.51647317399879,94.36726332047907,90.87377283165176,96.92204622145374,95.5489798051734,93.25605440639445,93.13410247680493,93.05939956823269,91.74121481818622,95.51396364817707,94.40222884968463,93.17304619165449,91.07065058395145,91.76070571566389,91.83501885166665,94.26067231029138,89.49420904572436,90.5030650494385,92.87236588026478,91.65201217040789,90.44687484097314,89.25676416153136,88.49889871475928,89.22288399047049
1784,99.99999836624399,95.01954889469798,93.83778221822911,92.60539089837891,93.28379525322897,98.3805740838261,95.86766222019828,94.51647319050139,94.36726333698167,90.87377284815435,96.92204623795632,95.54897982167603,93.25605442289701,93.13410249330752,93.05939958473525,91.74121483468883,95.51396366467968,94.40222886618719,93.17304620815709,91.07065060045402,91.7607057321665,91.8350188681692,94.26067232679394,89.49420906222693,90.50306506594112,92.87236589676738,91.65201218691048,90.44687485747573,89.25676417803395,88.49889873126189,89.22288400697305
1785,99.99999838258155,95.01954891103553,93.83778223456666,92.60539091471648,93.28379526956653,98.38057410016366,95.86766223653584,94.51647320683895,94.36726335331923,90.87377286449191,96.92204625429387,95.54897983801357,93.2560544392346,93.13410250964507,93.05939960107284,91.74121485102636,95.51396368101723,94.40222888252475,93.1730462244946,91.0706506167916,91.76070574850401,91.8350188845068,94.2606723431315,89.49420907856451,90.50306508227865,92.87236591310491,91.65201220324805,90.4468748738133,89.2567641943715,88.49889874759943,89.22288402331063
1786,99.99999839875574,95.01954892720971,93.83778225074086,92.60539093089066,93.2837952857407,98.38057411633784,95.86766225271,94.51647322301314,94.36726336949341,90.87377288066608,96.92204627046806,95.54897985418776,93.25605445540876,93.13410252581927,93.059399617247,91.74121486720057,95.51396369719141,94.40222889869895,93.17304624066881,91.07065063296575,91.76070576467824,91.83501890068095,94.2606723593057,89.49420909473865,90.50306509845285,92.87236592927908,91.6520122194222,90.4468748899875,89.2567642105457,88.49889876377362,89.2228840394848
1787,99.99999841476817,95.01954894322215,93.8377822667533,92.60539094690311,93.28379530175314,98.38057413235029,95.86766226872246,94.51647323902556,94.36726338550586,90.87377289667853,96.9220462864805,95.5489798702002,93.25605447142122,93.13410254183171,93.05939963325947,91.74121488321299,95.51396371320386,94.40222891471139,93.17304625668125,91.07065064897822,91.76070578069066,91.83501891669341,94.26067237531812,89.49420911075111,90.50306511446527,92.87236594529156,91.65201223543464,90.44687490599992,89.25676422655815,88.49889877978605,89.22288405549725
1788,99.9999984306205,95.01954895907446,93.83778228260562,92.60539096275544,93.28379531760547,98.3805741482026,95.86766228457478,94.51647325487788,94.36726340135816,90.87377291253085,96.9220463023328,95.54897988605249,93.25605448727354,93.13410255768403,93.0593996491118,91.74121489906533,95.51396372905616,94.4022289305637,93.17304627253357,91.07065066483055,91.760705796543,91.83501893254571,94.26067239117044,89.49420912660341,90.50306513031761,92.87236596114386,91.65201225128698,90.44687492185223,89.25676424241047,88.49889879563837,89.22288407134954
1789,99.9999984463143,95.01954897476824,93.83778229829939,92.60539097844924,93.28379533329925,98.38057416389638,95.86766230026856,94.51647327057168,94.36726341705197,90.87377292822464,96.9220463180266,95.54897990174629,93.25605450296732,93.13410257337782,93.05939966480557,91.74121491475914,95.51396374474996,94.40222894625748,93.17304628822735,91.07065068052432,91.76070581223681,91.83501894823951,94.26067240686423,89.49420914229722,90.50306514601138,92.87236597683764,91.65201226698076,90.44687493754603,89.25676425810424,88.49889881133215,89.22288408704335
1790,99.99999846185115,95.01954899030511,93.83778231383624,92.60539099398608,93.28379534883611,98.38057417943327,95.8676623158054,94.51647328610854,94.36726343258881,90.8737729437615,96.92204633356346,95.54897991728315,93.25605451850417,93.13410258891469,93.05939968034242,91.74121493029595,95.5139637602868,94.40222896179434,93.17304630376421,91.0706506960612,91.76070582777363,91.83501896377639,94.26067242240109,89.4942091578341,90.50306516154824,92.87236599237448,91.65201228251762,90.44687495308288,89.2567642736411,88.49889882686901,89.2228841025802
1791,99.99999847723264,95.01954900568661,93.83778232921775,92.60539100936755,93.2837953642176,98.38057419481476,95.8676623311869,94.51647330149001,94.3672634479703,90.87377295914297,96.92204634894497,95.54897993266465,93.25605453388567,93.13410260429615,93.05939969572391,91.74121494567746,95.5139637756683,94.40222897717582,93.1730463191457,91.0706507114427,91.76070584315512,91.83501897915784,94.26067243778257,89.49420917321557,90.50306517692975,92.87236600775597,91.65201229789908,90.44687496846437,89.25676428902258,88.49889884225053,89.22288411796168
1792,99.9999984924603,95.01954902091428,93.83778234444542,92.60539102459524,93.28379537944527,98.38057421004243,95.8676623464146,94.5164733167177,94.36726346319796,90.87377297437064,96.92204636417264,95.54897994789235,93.25605454911333,93.13410261952383,93.05939971095157,91.74121496090513,95.513963790896,94.4022289924035,93.17304633437335,91.07065072667032,91.7607058583828,91.83501899438554,94.26067245301024,89.49420918844325,90.50306519215741,92.87236602298366,91.65201231312676,90.44687498369201,89.25676430425025,88.4988988574782,89.22288413318938
1793,99.99999850753571,95.01954903598967,93.83778235952082,92.60539103967064,93.28379539452065,98.3805742251178,95.86766236148999,94.5164733317931,94.36726347827337,90.87377298944604,96.92204637924804,95.54897996296773,93.25605456418874,93.1341026345992,93.05939972602697,91.7412149759805,95.5139638059714,94.40222900747892,93.17304634944875,91.07065074174572,91.76070587345816,91.83501900946092,94.26067246808567,89.49420920351864,90.50306520723281,92.87236603805906,91.65201232820216,90.44687499876743,89.25676431932564,88.49889887255358,89.22288414826475
1794,99.99999852246034,95.0195490509143,93.83778237444544,92.60539105459527,93.2837954094453,98.38057424004246,95.86766237641463,94.51647334671775,94.36726349319801,90.87377300437066,96.92204639417267,95.54897997789239,93.25605457911338,93.13410264952387,93.0593997409516,91.74121499090516,95.51396382089604,94.40222902240357,93.17304636437342,91.07065075667035,91.76070588838283,91.83501902438555,94.26067248301032,89.49420921844327,90.50306522215746,92.87236605298374,91.65201234312681,90.44687501369206,89.25676433425028,88.49889888747822,89.22288416318939
1795,99.99999853723574,95.01954906568972,93.83778238922083,92.60539106937065,93.2837954242207,98.38057425481786,95.86766239119002,94.51647336149313,94.3672635079734,90.87377301914607,96.92204640894809,95.54897999266777,93.25605459388879,93.13410266429928,93.059399755727,91.74121500568053,95.51396383567142,94.40222903717897,93.17304637914883,91.07065077144577,91.76070590315821,91.83501903916095,94.26067249778572,89.49420923321868,90.50306523693283,92.87236606775912,91.65201235790224,90.44687502846746,89.25676434902567,88.49889890225359,89.22288417796481
1796,99.99999855186338,95.01954908031735,93.8377824038485,92.6053910839983,93.28379543884833,98.38057426944549,95.86766240581765,94.51647337612077,94.36726352260105,90.87377303377372,96.92204642357572,95.54898000729543,93.25605460851642,93.13410267892691,93.05939977035466,91.74121502030818,95.51396385029908,94.4022290518066,93.17304639377647,91.07065078607343,91.76070591778586,91.83501905378859,94.26067251241335,89.4942092478463,90.50306525156047,92.87236608238676,91.65201237252987,90.44687504309515,89.25676436365333,88.49889891688126,89.22288419259242
1797,99.99999856634474,95.0195490947987,93.83778241832985,92.60539109847967,93.28379545332969,98.38057428392685,95.86766242029903,94.51647339060213,94.36726353708242,90.87377304825509,96.92204643805707,95.54898002177679,93.25605462299781,93.13410269340828,93.05939978483602,91.74121503478956,95.51396386478045,94.40222906628797,93.17304640825783,91.07065080055479,91.76070593226724,91.83501906826994,94.26067252689472,89.49420926232767,90.50306526604184,92.87236609686812,91.65201238701124,90.44687505757649,89.25676437813472,88.49889893136262,89.22288420707379
